id,DaysTillDue,TimeToComplete,Difficulty,Priority
English,4,90,7,3
English,2,45,4,3
English,4,60,5,2
English,2,55,5,3
English,2,60,5,3
English,5,50,5,2
English,3,75,6,3
English,1,30,3,4
English,3,60,5,3
English,1,50,5,5
English,3,40,4,2
English,4,25,3,2
English,2,65,6,4
English,5,60,5,2
English,1,25,3,4
English,1,50,5,5
English,3,75,6,3
English,1,45,4,4
English,4,75,6,3
English,1,105,9,6
English,3,35,3,2
English,1,50,5,5
English,2,50,5,3
English,4,45,4,2
English,1,45,4,4
English,1,75,6,5
English,4,30,3,2
English,1,70,6,5
English,5,40,4,2
English,4,80,7,3
English,3,35,3,2
English,1,35,3,4
English,2,45,4,3
English,3,40,4,2
English,2,25,3,3
English,2,40,4,3
English,4,50,5,2
English,1,75,6,5
English,2,65,6,4
English,4,75,6,3
English,3,25,3,2
English,3,75,6,3
English,3,50,5,3
English,2,55,5,3
English,2,70,6,4
English,2,40,4,3
English,6,60,5,2
English,3,40,4,2
English,2,30,3,3
English,2,40,4,3
English,5,30,3,1
English,2,10,2,3
English,2,40,4,3
English,3,65,6,3
English,3,55,5,3
English,2,25,3,3
English,4,60,5,2
English,1,45,4,4
English,4,20,2,1
English,2,50,5,3
English,2,35,3,3
English,3,55,5,3
English,3,40,4,2
English,2,45,4,3
English,2,60,5,3
English,2,60,5,4
English,3,35,3,2
English,4,35,3,2
English,5,60,5,2
English,6,40,4,2
English,4,60,5,2
English,1,50,5,5
English,3,45,4,2
English,4,80,7,3
English,7,40,4,2
English,1,50,5,5
English,1,40,4,4
English,2,50,5,3
English,1,45,4,4
English,6,40,4,2
English,1,55,5,5
English,1,35,3,4
English,2,85,7,4
English,4,45,4,2
English,5,50,5,2
English,3,65,6,3
English,3,45,4,2
English,5,75,6,2
English,3,85,7,3
English,2,35,3,3
English,3,60,5,3
English,2,80,7,4
English,3,25,3,2
English,5,30,3,1
English,4,30,3,2
English,3,65,6,3
English,6,45,4,2
English,1,50,5,5
English,3,40,4,2
English,2,30,3,3
English,3,50,5,3
English,1,30,3,4
English,3,75,6,3
English,3,75,6,3
English,2,60,5,3
English,4,60,5,2
English,2,75,6,4
English,3,60,5,3
English,3,40,4,2
English,3,50,5,3
English,3,70,6,3
English,7,40,4,2
English,2,70,6,4
English,3,50,5,3
English,5,30,3,1
English,2,40,4,3
English,2,65,6,4
English,2,60,5,3
English,3,45,4,2
English,1,50,5,5
English,3,35,3,2
English,7,55,5,2
English,5,30,3,1
English,2,40,4,3
English,1,35,3,4
English,1,40,4,4
English,2,55,5,3
English,5,40,4,2
English,6,25,3,1
English,5,60,5,2
English,2,55,5,3
English,5,60,5,2
English,2,55,5,3
English,2,70,6,4
English,2,70,6,4
English,2,60,5,4
English,4,55,5,2
English,1,25,3,4
English,2,55,5,3
English,2,30,3,3
English,1,40,4,4
English,2,60,5,3
English,2,50,5,3
English,1,55,5,5
English,3,50,5,3
English,3,45,4,2
English,2,55,5,3
English,1,35,3,4
English,3,40,4,2
English,2,50,5,3
English,1,90,7,5
English,1,55,5,5
English,5,35,3,1
English,2,50,5,3
English,5,35,3,1
English,4,50,5,2
English,4,40,4,2
English,1,50,5,5
English,3,50,5,3
English,2,40,4,3
English,2,65,6,4
English,3,40,4,2
English,3,40,4,2
English,3,20,2,2
English,7,50,5,2
English,1,40,4,4
English,2,35,3,3
English,3,40,4,2
English,1,65,6,5
English,4,55,5,2
English,2,65,6,4
English,2,35,3,3
English,2,40,4,3
English,7,115,9,3
English,2,35,3,3
English,2,55,5,3
English,4,70,6,2
English,1,45,4,4
English,1,60,5,5
English,4,30,3,2
English,1,55,5,5
English,3,40,4,2
English,7,85,7,2
English,2,50,5,3
English,7,60,5,2
English,1,15,2,4
English,5,40,4,2
English,5,20,2,1
English,1,45,4,4
English,2,85,7,4
English,3,35,3,2
English,3,60,5,3
English,7,65,6,2
English,6,50,5,2
English,2,65,6,4
English,2,65,6,4
English,5,55,5,2
English,2,55,5,3
English,4,30,3,2
English,2,80,7,4
English,5,45,4,2
English,1,85,7,5
English,3,105,9,4
English,2,65,6,4
English,2,30,3,3
English,7,45,4,2
English,5,55,5,2
English,2,35,3,3
English,1,80,7,5
English,4,35,3,2
English,5,60,5,2
English,2,85,7,4
English,5,45,4,2
English,1,50,5,4
English,2,50,5,3
English,4,60,5,2
English,3,80,7,3
English,2,65,6,4
English,1,35,3,4
English,1,60,5,5
English,2,40,4,3
English,1,45,4,4
English,6,65,6,2
English,1,55,5,5
English,3,30,3,2
English,4,35,3,2
English,1,25,3,4
English,1,40,4,4
English,2,45,4,3
English,2,50,5,3
English,2,25,3,3
English,2,30,3,3
English,5,30,3,1
English,2,50,5,3
English,4,40,4,2
English,1,80,7,5
English,2,45,4,3
English,3,70,6,3
English,4,75,6,3
English,1,35,3,4
English,3,70,6,3
English,3,40,4,2
English,1,65,6,5
English,5,55,5,2
English,3,70,6,3
English,4,35,3,2
English,3,50,5,3
English,5,60,5,2
English,1,45,4,4
English,4,25,3,2
English,2,15,2,3
English,2,55,5,3
English,2,45,4,3
English,2,35,3,3
English,3,40,4,2
English,3,35,3,2
English,2,55,5,3
English,7,55,5,2
English,1,55,5,5
English,2,45,4,3
English,1,40,4,4
English,2,40,4,3
English,5,30,3,1
English,4,45,4,2
English,3,45,4,2
English,1,40,4,4
English,3,45,4,2
English,4,75,6,3
English,3,40,4,2
English,2,50,5,3
English,5,80,7,2
English,3,45,4,2
English,4,55,5,2
English,3,50,5,3
English,3,50,5,3
English,2,50,5,3
English,2,35,3,3
English,5,65,6,2
English,2,20,2,3
English,1,50,5,4
English,4,60,5,2
English,5,50,5,2
English,2,60,5,3
English,2,80,7,4
English,1,75,6,5
English,4,30,3,2
English,5,45,4,2
English,2,45,4,3
English,1,70,6,5
English,1,50,5,5
English,4,80,7,3
English,2,60,5,3
English,3,50,5,3
English,4,60,5,2
English,3,45,4,2
English,2,70,6,4
English,4,25,3,2
English,4,40,4,2
English,3,55,5,3
English,1,65,6,5
English,3,50,5,3
English,4,75,6,3
English,3,35,3,2
English,2,50,5,3
English,2,30,3,3
English,5,75,6,2
English,6,70,6,2
English,4,45,4,2
English,1,40,4,4
English,1,35,3,4
English,4,35,3,2
English,5,35,3,1
English,2,25,3,3
English,2,45,4,3
English,4,40,4,2
English,3,40,4,2
English,4,45,4,2
English,4,35,3,2
English,3,75,6,3
English,5,45,4,2
English,2,20,2,3
English,5,55,5,2
English,3,30,3,2
English,1,25,3,4
English,3,55,5,3
English,1,55,5,5
English,1,75,6,5
English,2,65,6,4
English,1,40,4,4
English,2,70,6,4
English,4,70,6,2
English,2,25,3,3
English,1,45,4,4
English,2,85,7,4
English,2,30,3,3
English,4,55,5,2
English,5,35,3,2
English,2,25,3,3
English,1,55,5,5
English,2,60,5,3
English,2,95,8,4
English,5,25,3,1
English,1,65,6,5
English,2,55,5,3
English,3,40,4,2
English,3,50,5,3
English,1,70,6,5
English,3,40,4,2
English,2,55,5,3
English,2,50,5,3
English,6,85,7,2
English,2,45,4,3
English,6,35,3,1
English,2,70,6,4
English,1,60,5,5
English,1,50,5,5
English,1,55,5,5
English,3,45,4,2
English,5,40,4,2
English,2,35,3,3
English,2,30,3,3
English,4,45,4,2
English,2,65,6,4
English,2,65,6,4
English,1,50,5,5
English,2,45,4,3
English,2,65,6,4
English,5,50,5,2
English,1,55,5,5
English,1,35,3,4
English,1,35,3,4
English,4,55,5,2
English,4,30,3,2
English,5,50,5,2
English,3,55,5,3
English,5,55,5,2
English,4,60,5,2
English,3,40,4,2
English,1,35,3,4
English,4,55,5,2
English,1,60,5,5
English,3,55,5,3
English,2,45,4,3
English,5,60,5,2
English,3,30,3,2
English,5,45,4,2
English,5,90,7,3
English,1,35,3,4
English,2,40,4,3
English,2,50,5,3
English,3,35,3,2
English,3,85,7,3
English,1,80,7,5
English,1,55,5,5
English,2,65,6,4
English,4,50,5,2
English,2,65,6,4
English,2,60,5,4
English,3,60,5,3
English,2,70,6,4
English,2,40,4,3
English,1,55,5,5
English,3,60,5,3
English,2,70,6,4
English,3,50,5,3
English,2,50,5,3
English,3,45,4,2
English,3,30,3,2
English,2,30,3,3
English,4,20,2,1
English,1,65,6,5
English,3,40,4,2
English,3,45,4,2
English,2,65,6,4
English,1,40,4,4
English,4,60,5,2
English,2,70,6,4
English,4,65,6,2
English,2,70,6,4
English,2,40,4,3
English,1,50,5,4
English,3,80,7,3
English,1,25,3,4
English,4,55,5,2
English,1,25,3,4
English,1,50,5,5
English,2,55,5,3
English,2,40,4,3
English,4,40,4,2
English,2,40,4,3
English,5,40,4,2
English,3,20,2,2
English,1,40,4,4
English,4,40,4,2
English,5,45,4,2
English,1,50,5,5
English,3,55,5,3
English,4,50,5,2
English,2,70,6,4
English,4,35,3,2
English,3,40,4,2
English,2,25,3,3
English,1,45,4,4
English,3,25,3,2
English,1,45,4,4
English,5,100,8,3
English,7,50,5,2
English,3,30,3,2
English,7,50,5,2
English,2,55,5,3
English,1,45,4,4
English,2,55,5,3
English,3,55,5,3
English,4,35,3,2
English,1,20,2,4
English,3,25,3,2
English,3,65,6,3
English,3,75,6,3
English,1,30,3,4
English,1,30,3,4
English,6,60,5,2
English,5,40,4,2
English,2,40,4,3
English,3,45,4,2
English,4,45,4,2
English,3,45,4,2
English,2,70,6,4
English,3,30,3,2
English,1,65,6,5
English,2,30,3,3
English,3,25,3,2
English,4,60,5,2
English,5,55,5,2
English,4,45,4,2
English,5,40,4,2
English,2,40,4,3
English,1,25,3,4
English,4,30,3,2
English,1,55,5,5
English,3,45,4,2
English,3,70,6,3
English,1,75,6,5
English,1,35,3,4
English,2,35,3,3
English,2,50,5,3
English,1,50,5,5
English,4,65,6,2
English,4,25,3,2
English,7,45,4,2
English,7,25,3,1
English,2,30,3,3
English,3,45,4,2
English,4,120,10,4
English,2,50,5,3
English,2,70,6,4
English,1,40,4,4
English,1,20,2,4
English,3,50,5,3
English,4,80,7,3
English,2,40,4,3
English,3,90,7,3
English,6,45,4,2
English,4,60,5,2
English,5,65,6,2
English,3,70,6,3
English,1,50,5,5
English,1,55,5,5
English,4,35,3,2
English,2,75,6,4
English,1,55,5,5
English,4,35,3,2
English,2,50,5,3
English,1,40,4,4
English,6,40,4,2
English,2,40,4,3
English,4,50,5,2
English,3,45,4,2
English,2,75,6,4
English,2,55,5,3
English,2,55,5,3
English,3,85,7,3
English,2,55,5,3
English,2,30,3,3
English,1,60,5,5
English,5,60,5,2
English,5,35,3,1
English,3,40,4,2
English,3,25,3,2
English,5,45,4,2
English,5,45,4,2
English,3,45,4,2
English,4,75,6,3
English,2,40,4,3
English,5,30,3,1
English,3,35,3,2
English,4,65,6,2
English,3,50,5,3
English,2,30,3,3
English,3,30,3,2
English,1,45,4,4
English,4,30,3,2
English,3,65,6,3
English,2,45,4,3
English,7,40,4,2
English,7,75,6,2
English,5,40,4,2
English,1,55,5,5
English,4,30,3,2
English,4,50,5,2
English,2,40,4,3
English,7,45,4,2
English,4,35,3,2
English,2,65,6,4
English,4,55,5,2
English,2,80,7,4
English,4,45,4,2
English,2,55,5,3
English,2,70,6,4
English,1,85,7,5
English,6,20,2,1
English,2,40,4,3
English,5,40,4,2
English,2,45,4,3
English,1,35,3,4
English,3,55,5,3
English,2,40,4,3
English,1,45,4,4
English,1,45,4,4
English,3,50,5,3
English,3,60,5,3
English,2,60,5,3
English,3,35,3,2
English,1,90,7,5
English,2,35,3,3
English,2,40,4,3
English,4,45,4,2
English,1,35,3,4
English,3,40,4,2
English,2,70,6,4
English,2,45,4,3
English,2,60,5,3
English,5,70,6,2
English,3,35,3,2
English,4,75,6,3
English,3,70,6,3
English,2,55,5,3
English,3,20,2,2
English,3,45,4,2
Math,1,50,5,3
Math,4,50,5,1
Math,1,55,5,4
Math,5,70,6,1
Math,2,65,6,3
Math,2,45,5,2
Math,2,70,6,3
Math,2,75,7,3
Math,2,50,5,2
Math,2,40,4,2
Math,2,55,5,2
Math,4,75,7,2
Math,1,70,6,4
Math,1,85,7,4
Math,1,50,5,3
Math,2,80,7,3
Math,4,55,5,1
Math,3,65,6,2
Math,1,75,7,4
Math,2,40,4,2
Math,3,40,4,2
Math,2,35,4,2
Math,1,65,6,4
Math,1,65,6,4
Math,2,40,4,2
Math,3,45,5,2
Math,3,60,6,2
Math,2,75,7,3
Math,1,60,6,4
Math,1,60,6,4
Math,1,70,6,4
Math,2,55,5,2
Math,2,65,6,3
Math,3,75,7,2
Math,1,30,4,3
Math,2,70,6,3
Math,2,35,4,2
Math,1,50,5,3
Math,3,45,5,2
Math,4,95,8,2
Math,2,90,8,3
Math,4,65,6,2
Math,1,75,7,4
Math,1,75,7,4
Math,2,45,5,2
Math,2,130,10,4
Math,1,35,4,3
Math,2,45,5,2
Math,1,60,6,4
Math,1,50,5,3
Math,1,45,5,3
Math,3,55,5,2
Math,2,75,7,3
Math,2,35,4,2
Math,1,55,5,3
Math,1,45,5,3
Math,1,35,4,3
Math,2,105,9,4
Math,4,65,6,2
Math,4,55,5,1
Math,5,65,6,1
Math,4,70,6,2
Math,2,40,4,2
Math,5,60,6,1
Math,1,35,4,3
Math,2,65,6,3
Math,1,65,6,4
Math,6,55,5,1
Math,2,70,6,3
Math,1,70,6,4
Math,1,60,6,4
Math,2,35,4,2
Math,1,55,5,4
Math,1,65,6,4
Math,4,45,5,1
Math,2,50,5,2
Math,1,90,8,4
Math,3,45,5,2
Math,2,45,5,2
Math,4,95,8,2
Math,1,85,7,4
Math,2,45,5,2
Math,2,65,6,3
Math,2,45,5,2
Math,1,45,5,3
Math,4,60,6,2
Math,6,60,6,1
Math,1,50,5,3
Math,1,70,6,4
Math,3,50,5,2
Math,2,50,5,2
Math,1,120,10,5
Math,4,65,6,2
Math,1,70,6,4
Math,2,50,5,2
Math,2,85,7,3
Math,4,55,5,1
Math,2,55,5,2
Math,2,50,5,2
Math,4,80,7,2
Math,1,65,6,4
Math,2,55,5,2
Math,6,65,6,1
Math,1,70,6,4
Math,4,40,4,1
Math,2,55,5,3
Math,3,45,5,2
Math,4,70,6,2
Math,2,60,6,3
Math,4,70,6,2
Math,4,45,5,1
Math,2,45,5,2
Math,2,70,6,3
Math,2,90,8,3
Math,2,90,8,3
Math,1,65,6,4
Math,1,40,4,3
Math,2,50,5,2
Math,1,50,5,3
Math,1,60,6,4
Math,6,40,4,1
Math,2,60,6,3
Math,1,35,4,3
Math,4,45,5,1
Math,2,45,5,2
Math,2,85,7,3
Math,4,60,6,2
Math,2,80,7,3
Math,1,75,7,4
Math,1,70,6,4
Math,2,75,7,3
Math,1,60,6,4
Math,2,30,4,2
Math,2,65,6,3
Math,3,70,6,2
Math,2,50,5,2
Math,2,75,7,3
Math,2,40,4,2
Math,2,70,6,3
Math,2,35,4,2
Math,1,80,7,4
Math,2,30,4,2
Math,2,50,5,2
Math,4,45,5,1
Math,2,65,6,3
Math,2,50,5,2
Math,2,30,4,2
Math,3,45,5,2
Math,2,35,4,2
Math,1,60,6,4
Math,2,75,7,3
Math,4,60,6,2
Math,1,80,7,4
Math,4,60,6,2
Math,3,50,5,2
Math,2,65,6,3
Math,2,55,5,2
Math,2,70,6,3
Math,1,85,7,4
Math,2,50,5,2
Math,1,60,6,4
Math,2,50,5,2
Math,5,50,5,1
Math,1,95,8,4
Math,2,65,6,3
Math,5,80,7,2
Math,2,85,7,3
Math,2,40,4,2
Math,1,90,8,4
Math,2,50,5,2
Math,2,70,6,3
Math,2,55,5,3
Math,2,40,4,2
Math,4,50,5,1
Math,2,35,4,2
Math,6,90,8,2
Math,4,55,5,1
Math,2,70,6,3
Math,1,45,5,3
Math,2,80,7,3
Math,6,50,5,1
Math,2,55,5,2
Math,4,65,6,2
Math,1,40,4,3
Math,2,75,7,3
Math,1,50,5,3
Math,2,85,7,3
Math,6,80,7,2
Math,5,75,7,2
Math,1,50,5,3
Math,1,55,5,4
Math,1,40,4,3
Math,1,65,6,4
Math,4,80,7,2
Math,2,45,5,2
Math,3,60,6,2
Math,6,25,4,1
Math,1,45,5,3
Math,2,30,4,2
Math,1,50,5,3
Math,1,80,7,4
Math,1,80,7,4
Math,1,60,6,4
Math,2,50,5,2
Math,3,65,6,2
Math,1,65,6,4
Math,2,30,4,2
Math,3,55,5,2
Math,2,50,5,2
Math,6,55,5,1
Math,2,55,5,2
Math,2,50,5,2
Math,1,50,5,3
Math,1,85,7,4
Math,2,70,6,3
Math,5,65,6,1
Math,2,50,5,2
Math,1,45,5,3
Math,1,30,4,3
Math,5,90,8,2
Math,2,80,7,3
Math,4,70,6,2
Math,2,60,6,3
Math,3,45,5,2
Math,2,45,5,2
Math,1,75,7,4
Math,2,35,4,2
Math,1,65,6,4
Math,2,45,5,2
Math,1,50,5,3
Math,4,65,6,2
Math,4,85,7,2
Math,4,55,5,1
Math,1,55,5,4
Math,5,35,4,1
Math,3,75,7,2
Math,1,45,5,3
Math,2,35,4,2
Math,2,45,5,2
Math,4,45,5,1
Math,2,75,7,3
Math,2,90,8,3
Math,2,65,6,3
Math,1,45,5,3
Math,2,50,5,2
Math,1,45,5,3
Math,1,75,7,4
Math,1,65,6,4
Math,3,35,4,1
Math,2,75,7,3
Math,5,35,4,1
Math,6,50,5,1
Math,1,60,6,4
Math,5,50,5,1
Math,4,85,7,2
Math,2,85,7,3
Math,1,35,4,3
Math,3,75,7,2
Math,2,50,5,2
Math,3,65,6,2
Math,2,90,8,3
Math,2,35,4,2
Math,2,25,4,2
Math,2,95,8,3
Math,1,55,5,3
Math,2,50,5,2
Math,1,45,5,3
Math,2,60,6,3
Math,6,70,6,1
Math,2,65,6,3
Math,2,95,8,3
Math,1,90,8,4
Math,1,65,6,4
Math,3,80,7,2
Math,2,60,6,3
Math,2,75,7,3
Math,2,60,6,3
Math,2,40,4,2
Math,1,45,5,3
Math,2,35,4,2
Math,1,40,4,3
Math,1,55,5,4
Math,1,70,6,4
Math,2,55,5,2
Math,1,50,5,3
Math,1,45,5,3
Math,5,40,4,1
Math,2,45,5,2
Math,5,70,6,1
Math,6,35,4,1
Math,2,65,6,3
Math,2,50,5,2
Math,6,50,5,1
Math,2,60,6,3
Math,2,75,7,3
Math,2,70,6,3
Math,2,25,4,2
Math,3,45,5,2
Math,2,50,5,2
Math,2,60,6,3
Math,2,40,4,2
Math,6,45,5,1
Math,2,45,5,2
Math,1,35,4,3
Math,3,45,5,2
Math,1,45,5,3
Math,1,115,9,5
Math,2,40,4,2
Math,2,75,7,3
Math,1,55,5,4
Math,1,100,8,4
Math,3,45,5,2
Math,2,65,6,3
Math,6,70,6,1
Math,1,65,6,4
Math,1,85,7,4
Math,4,100,8,2
Math,2,50,5,2
Math,1,50,5,3
Math,1,85,7,4
Math,1,50,5,3
Math,3,40,4,2
Math,6,40,4,1
Math,2,45,5,2
Math,1,35,4,3
Math,2,55,5,2
Math,5,50,5,1
Math,5,55,5,1
Math,2,70,6,3
Math,3,60,6,2
Math,1,50,5,3
Math,2,75,7,3
Math,2,45,5,2
Math,1,65,6,4
Math,2,50,5,2
Math,6,80,7,2
Math,2,45,5,2
Math,4,65,6,2
Math,2,35,4,2
Math,1,55,5,4
Math,2,55,5,3
Math,2,55,5,2
Math,4,75,7,2
Math,2,60,6,3
Math,1,45,5,3
Math,3,75,7,2
Math,4,45,5,1
Math,1,90,8,4
Math,1,85,7,4
Math,1,65,6,4
Math,1,65,6,4
Math,2,95,8,3
Math,1,50,5,3
Math,6,60,6,1
Math,1,70,6,4
Math,1,65,6,4
Math,6,35,4,1
Math,3,50,5,2
Math,3,60,6,2
Math,2,45,5,2
Math,4,40,4,1
Math,2,65,6,3
Math,1,50,5,3
Math,2,65,6,3
Math,2,65,6,3
Math,2,45,5,2
Math,2,55,5,2
Math,3,65,6,2
Math,1,85,7,4
Math,1,80,7,4
Math,2,55,5,2
Math,1,75,7,4
Math,1,45,5,3
Math,1,40,4,3
Math,1,55,5,4
Math,3,45,5,2
Math,1,60,6,4
Math,2,60,6,3
Math,2,65,6,3
Math,1,35,4,3
Math,1,50,5,3
Math,2,55,5,2
Math,3,80,7,2
Math,2,60,6,3
Math,4,70,6,2
Math,1,55,5,3
Math,3,45,5,2
Math,2,70,6,3
Math,3,65,6,2
Math,2,70,6,3
Math,2,80,7,3
Math,1,40,4,3
Math,2,65,6,3
Math,2,50,5,2
Math,2,80,7,3
Math,4,35,4,1
Math,4,50,5,1
Math,3,45,5,2
Math,2,80,7,3
Math,1,65,6,4
Math,1,60,6,4
Math,4,55,5,1
Math,2,45,5,2
Math,2,75,7,3
Math,3,65,6,2
Math,2,40,4,2
Math,2,70,6,3
Math,2,45,5,2
Math,5,50,5,1
Math,4,55,5,1
Math,2,100,8,3
Math,2,90,8,3
Math,3,45,5,2
Math,2,50,5,2
Math,2,80,7,3
Math,1,55,5,4
Math,3,90,8,3
Math,3,40,4,2
Math,1,35,4,3
Math,4,60,6,2
Math,2,75,7,3
Math,2,65,6,3
Math,1,35,4,3
Math,1,45,5,3
Math,6,45,5,1
Math,4,60,6,2
Math,2,45,5,2
Math,2,50,5,2
Math,2,40,4,2
Math,2,65,6,3
Math,2,55,5,3
Math,2,70,6,3
Math,1,45,5,3
Math,1,45,5,3
Math,5,50,5,1
Math,3,45,5,2
Math,6,45,5,1
Math,1,55,5,4
Math,6,45,5,1
Math,1,60,6,4
Math,6,70,6,1
Math,2,80,7,3
Math,2,70,6,3
Math,2,40,4,2
Math,1,65,6,4
Math,1,30,4,3
Math,1,115,9,5
Math,6,65,6,1
Math,1,50,5,3
Math,3,65,6,2
Math,4,45,5,1
Math,1,50,5,3
Math,1,55,5,4
Math,3,85,7,2
Math,1,50,5,3
Math,3,70,6,2
Math,1,60,6,4
Math,2,60,6,3
Math,3,90,8,3
Math,1,70,6,4
Math,1,40,4,3
Math,4,65,6,2
Math,1,35,4,3
Math,3,45,5,2
Math,2,60,6,3
Math,4,60,6,2
Math,1,55,5,4
Math,6,55,5,1
Math,2,65,6,3
Math,1,50,5,3
Math,2,55,5,2
Math,2,60,6,3
Math,1,55,5,4
Math,1,50,5,3
Math,2,45,5,2
Math,3,30,4,1
Math,2,80,7,3
Math,1,50,5,3
Math,1,45,5,3
Math,2,40,4,2
Math,2,45,5,2
Math,2,60,6,3
Math,2,80,7,3
Math,2,40,4,2
Math,4,40,4,1
Math,2,100,8,3
Math,4,35,4,1
Math,1,55,5,4
Math,5,30,4,1
Math,2,85,7,3
Math,1,85,7,4
Math,6,95,8,2
Math,3,65,6,2
Math,1,85,7,4
Math,2,55,5,2
Math,2,70,6,3
Math,1,60,6,4
Math,2,65,6,3
Math,2,60,6,3
Math,1,65,6,4
Math,3,70,6,2
Math,1,30,4,3
Math,2,35,4,2
Math,6,40,4,1
Math,2,55,5,2
Math,2,100,8,3
Math,3,45,5,2
Math,3,40,4,2
Math,2,50,5,2
Math,3,70,6,2
Math,2,45,5,2
Math,2,55,5,2
Math,1,55,5,4
Math,2,70,6,3
Math,2,60,6,3
Math,2,45,5,2
Math,3,75,7,2
Math,3,45,5,2
Math,1,75,7,4
Math,2,45,5,2
Math,4,65,6,2
Math,2,65,6,3
Math,3,45,5,2
Math,1,75,7,4
Math,1,60,6,4
Math,2,30,4,2
Math,2,75,7,3
Math,2,60,6,3
Math,5,50,5,1
Math,2,60,6,3
Math,1,75,7,4
Math,3,55,5,2
Math,2,55,5,3
Math,1,65,6,4
Math,6,95,8,2
Math,2,50,5,2
Math,5,30,4,1
Math,2,75,7,3
Math,2,45,5,2
Math,1,85,7,4
Math,2,65,6,3
Math,6,50,5,1
Math,2,45,5,2
Math,1,50,5,3
Math,2,30,4,2
Math,2,45,5,2
Math,2,70,6,3
Math,2,80,7,3
Math,3,60,6,2
Math,1,40,4,3
Math,1,65,6,4
Math,2,95,8,3
Math,1,60,6,4
Math,2,80,7,3
Math,3,55,5,2
Math,1,55,5,4
Math,1,45,5,3
Math,2,55,5,2
Math,3,45,5,2
Math,3,95,8,3
Math,2,60,6,3
Math,2,45,5,2
Math,1,60,6,4
Math,1,60,6,4
Math,5,110,9,2
Math,2,40,4,2
Math,2,75,7,3
Math,2,60,6,3
Math,3,55,5,2
Math,3,35,4,1
Math,2,50,5,2
Math,2,75,7,3
Math,1,40,4,3
Math,2,50,5,2
Math,1,65,6,4
Math,1,60,6,4
Math,1,40,4,3
Math,1,45,5,3
Math,2,50,5,2
Math,6,45,5,1
Math,6,50,5,1
Math,2,75,7,3
Math,1,70,6,4
Math,2,75,7,3
Math,1,90,8,4
Math,2,65,6,3
Math,1,45,5,3
Math,2,40,4,2
Math,6,60,6,1
Math,1,70,6,4
Math,2,45,5,2
Math,1,40,4,3
Math,2,45,5,2
Math,2,55,5,3
Math,1,65,6,4
Math,5,65,6,1
Math,4,40,4,1
Math,2,45,5,2
Math,1,80,7,4
Math,1,35,4,3
Math,1,50,5,3
Math,1,35,4,3
Math,2,50,5,2
Math,2,60,6,3
Math,2,65,6,3
Math,2,65,6,3
Math,3,55,5,2
Math,6,75,7,2
Math,6,45,5,1
Math,3,20,3,1
Math,1,90,8,4
Math,4,50,5,1
Math,6,35,4,1
Math,2,50,5,2
Math,2,65,6,3
Math,2,85,7,3
Math,1,30,4,3
Math,1,95,8,4
Math,6,40,4,1
Math,3,55,5,2
Math,2,50,5,2
Math,1,70,6,4
Math,1,100,8,4
Math,5,50,5,1
Math,4,40,4,1
Math,1,75,7,4
Math,2,50,5,2
Math,2,30,4,2
Math,2,70,6,3
Math,2,55,5,3
Math,2,80,7,3
Math,1,70,6,4
Math,1,25,4,3
Math,2,45,5,2
Math,2,55,5,2
Math,2,80,7,3
Math,1,50,5,3
Math,5,60,6,1
Math,2,90,8,3
Math,4,45,5,1
Math,1,60,6,4
Math,1,85,7,4
Math,4,35,4,1
Math,3,55,5,2
Math,6,50,5,1
Math,2,50,5,2
Math,3,75,7,2
Math,3,90,8,3
Math,2,65,6,3
Math,2,60,6,3
Math,6,50,5,1
Math,2,60,6,3
Math,3,65,6,2
Math,6,55,5,1
Math,1,50,5,3
Math,2,60,6,3
Math,1,65,6,4
Math,3,50,5,2
Math,1,95,8,4
Math,2,60,6,3
Math,3,50,5,2
Math,1,60,6,4
Math,2,90,8,3
Math,1,65,6,4
Math,1,90,8,4
Math,2,75,7,3
Math,2,55,5,2
Math,5,50,5,1
Math,1,45,5,3
Math,1,60,6,4
Math,3,45,5,2
Math,1,70,6,4
Math,5,45,5,1
Math,1,65,6,4
Math,2,65,6,3
Math,2,105,9,4
Math,1,65,6,4
Math,1,50,5,3
Math,2,60,6,3
Math,2,50,5,2
Math,1,60,6,4
Math,6,55,5,1
Math,5,70,6,1
Math,5,70,6,1
Math,1,55,5,3
Math,2,65,6,3
Math,2,80,7,3
Math,4,25,4,1
Math,4,90,8,2
Math,4,50,5,1
Math,2,80,7,3
Math,3,45,5,2
Math,2,50,5,2
Math,2,60,6,3
Math,1,70,6,4
Math,5,35,4,1
Math,1,60,6,4
Math,1,70,6,4
Math,1,65,6,4
Math,2,50,5,2
Math,1,65,6,4
Math,5,45,5,1
Math,2,60,6,3
Math,2,45,5,2
Math,2,40,4,2
Math,3,45,5,2
Math,1,45,5,3
Math,4,55,5,1
Math,2,30,4,2
Math,2,60,6,3
Math,2,60,6,3
Math,1,95,8,4
Math,6,65,6,1
Math,6,65,6,1
Math,4,70,6,2
Math,6,60,6,1
Math,1,40,4,3
Math,4,45,5,1
Math,2,65,6,3
Math,2,50,5,2
Math,5,70,6,1
Math,3,55,5,2
Math,1,40,4,3
Math,2,65,6,3
Math,2,55,5,2
Math,1,30,4,3
Math,1,70,6,4
Math,2,65,6,3
Math,3,40,4,2
Math,1,70,6,4
Math,2,60,6,3
Math,2,50,5,2
Math,2,45,5,2
Math,3,65,6,2
Math,1,40,4,3
